index, matrix_size, precision, error, time, iterations, min_val, max_val
15, 5, 1.000000e-03, 9.352537e-04, 83555, 23, -1.000000e+09, 1.000000e+09, 
16, 5, 1.000000e-03, 9.198550e-04, 122667, 36, -1.000000e+09, 1.000000e+09, 
17, 5, 1.000000e-03, 1.671780e-04, 66667, 17, -1.000000e+09, 1.000000e+09, 
18, 5, 1.000000e-03, 6.370655e-04, 35555, 8, -1.000000e+09, 1.000000e+09, 
19, 5, 1.000000e-03, 8.203879e-04, 112889, 32, -1.000000e+09, 1.000000e+09, 
20, 5, 1.000000e-03, 6.717511e-04, 122222, 35, -1.000000e+09, 1.000000e+09, 
21, 5, 1.000000e-03, 8.393351e-04, 223111, 74, -1.000000e+09, 1.000000e+09, 
22, 5, 1.000000e-03, 7.545118e-04, 312445, 98, -1.000000e+09, 1.000000e+09, 
23, 5, 1.000000e-03, 9.461518e-04, 1450668, 359, -1.000000e+09, 1.000000e+09, 
24, 5, 1.000000e-03, 7.653009e-04, 63111, 13, -1.000000e+09, 1.000000e+09, 
25, 5, 1.000000e-03, 9.748195e-04, 1803112, 332, -1.000000e+09, 1.000000e+09, 
26, 5, 1.000000e-03, 3.104525e-04, 66223, 16, -1.000000e+09, 1.000000e+09, 
27, 5, 1.000000e-03, 6.836939e-04, 183556, 59, -1.000000e+09, 1.000000e+09, 
28, 5, 1.000000e-03, 8.631708e-04, 76444, 21, -1.000000e+09, 1.000000e+09, 
29, 5, 1.000000e-03, 6.000467e-04, 114222, 31, -1.000000e+09, 1.000000e+09, 
30, 5, 1.000000e-03, 8.792296e-04, 373334, 110, -1.000000e+09, 1.000000e+09, 
31, 5, 1.000000e-03, 5.110245e-04, 81777, 25, -1.000000e+09, 1.000000e+09, 
32, 5, 1.000000e-03, 8.770395e-04, 160000, 54, -1.000000e+09, 1.000000e+09, 
33, 5, 1.000000e-03, 3.243177e-04, 95111, 23, -1.000000e+09, 1.000000e+09, 
34, 5, 1.000000e-03, 5.944516e-04, 184000, 37, -1.000000e+09, 1.000000e+09, 
35, 5, 1.000000e-03, 9.618826e-04, 1366668, 423, -1.000000e+09, 1.000000e+09, 
36, 5, 1.000000e-03, 4.267454e-04, 62667, 18, -1.000000e+09, 1.000000e+09, 
37, 5, 1.000000e-03, 8.501924e-04, 176889, 56, -1.000000e+09, 1.000000e+09, 
38, 5, 1.000000e-03, 9.922913e-04, 69333, 21, -1.000000e+09, 1.000000e+09, 
39, 5, 1.000000e-03, 1.765147e-04, 42222, 11, -1.000000e+09, 1.000000e+09, 
40, 5, 1.000000e-03, 9.531780e-04, 184445, 59, -1.000000e+09, 1.000000e+09, 
41, 5, 1.000000e-03, 4.558235e-04, 49778, 12, -1.000000e+09, 1.000000e+09, 
42, 5, 1.000000e-03, 7.840571e-04, 234222, 76, -1.000000e+09, 1.000000e+09, 
43, 5, 1.000000e-03, 7.287143e-04, 53778, 14, -1.000000e+09, 1.000000e+09, 
44, 5, 1.000000e-03, 9.995419e-04, 46413819, 8789, -1.000000e+09, 1.000000e+09, 
